date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:21:17	107270/107270	---MCZ	200	added ('OK')	text/html	etag:W/%2212e49esg4l02a6z%22	https://www.theswaddle.com/all-you-need-to-know-about-sexsomnia-the-disorder-that-causes-sexual-behavior-during-sleep	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/all-you-need-to-know-about-sexsomnia-the-disorder-that-causes-sexual-behavior-during-sleep.html	(from https://www.theswaddle.com/tag/sexual-assault)
23:21:18	116183/116183	---MCZ	200	added ('OK')	text/html	etag:W/%22e7pzq6ibay2gzo%22	https://www.theswaddle.com/how-tattoos-piercings-can-serve-as-a-coping-mechanism-from-trauma	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/how-tattoos-piercings-can-serve-as-a-coping-mechanism-from-trauma.html	(from https://www.theswaddle.com/tag/sexual-assault)
23:21:19	87184/87184	---MCZ	200	added ('OK')	text/html	etag:W/%22bcmsmbfl81uul%22	https://www.theswaddle.com/is-mouth-cancer-among-the-diseases-caused-by-air-pollution	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/is-mouth-cancer-among-the-diseases-caused-by-air-pollution.html	(from https://www.theswaddle.com/controversial-study-suggests-potential-link-between-pollution-psychiatric-disorders)
23:21:20	96298/96298	---MCZ	200	added ('OK')	text/html	etag:W/%22uhgligrt4u21ut%22	https://www.theswaddle.com/global-study-vehicular-pollution-accounts-for-four-million-cases-of-childhood-asthma-every-year	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/global-study-vehicular-pollution-accounts-for-four-million-cases-of-childhood-asthma-every-year.html	(from https://www.theswaddle.com/controversial-study-suggests-potential-link-between-pollution-psychiatric-disorders)
23:21:21	88477/88477	---MCZ	200	added ('OK')	text/html	etag:W/%22rnx2jyn5nr1vs4%22	https://www.theswaddle.com/dna-from-6000-year-old-chewing-gum-used-to-build-portrait-of-a-neolithic-girl	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/dna-from-6000-year-old-chewing-gum-used-to-build-portrait-of-a-neolithic-girl.html	(from https://www.theswaddle.com/air-pollution-linked-to-depression-suicide-in-major-global-study)
23:21:22	102747/102747	---MCZ	200	added ('OK')	text/html	etag:W/%22sdzzfwa8nr26tm%22	https://www.theswaddle.com/pregnancy-heatwaves-climate-change	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/pregnancy-heatwaves-climate-change.html	(from https://www.theswaddle.com/air-pollution-linked-to-depression-suicide-in-major-global-study)
23:21:23	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.1731.delayed	(from https://www.theswaddle.com/study-suggests-link-between-air-pollution-and-cognitive-delays-in-kids)
23:21:23	93200/93200	---MCZ	200	added ('OK')	text/html	etag:W/%22a6uimlrhbp1zgx%22	https://www.theswaddle.com/the-oceans-are-dying-and-only-88-companies-are-responsible-report	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-oceans-are-dying-and-only-88-companies-are-responsible-report.html	(from https://www.theswaddle.com/air-pollution-linked-to-depression-suicide-in-major-global-study)
23:21:23	90220/90220	---MCZ	200	added ('OK')	text/html	etag:W/%2213dn4fzr0dt1x3c%22	https://www.theswaddle.com/the-cause-of-our-tech-addiction-might-also-be-the-cure	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-cause-of-our-tech-addiction-might-also-be-the-cure.html	(from https://www.theswaddle.com/study-suggests-link-between-air-pollution-and-cognitive-delays-in-kids)
23:21:25	95701/95701	---MCZ	200	added ('OK')	text/html	etag:W/%22qv0tfiehhz21ah%22	https://www.theswaddle.com/global-report-indian-parents-spend-most-time-helping-kids-with-schoolwork	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/global-report-indian-parents-spend-most-time-helping-kids-with-schoolwork.html	(from https://www.theswaddle.com/study-suggests-link-between-air-pollution-and-cognitive-delays-in-kids)
23:21:26	98361/98361	---MCZ	200	added ('OK')	text/html	etag:W/%22l7aikzedhs23e2%22	https://www.theswaddle.com/researchers-are-developing-a-blood-biomarker-test-to-diagnose-schizophrenia-at-an-early-stage	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/researchers-are-developing-a-blood-biomarker-test-to-diagnose-schizophrenia-at-an-early-stage.html	(from https://www.theswaddle.com/we-asked-experts-why-it-is-so-hard-to-get-insurance-coverage-for-mental-health-in-india)
23:21:27	100715/100715	---MCZ	200	added ('OK')	text/html	etag:W/%2212jwi6kq10u2578%22	https://www.theswaddle.com/scientists-simulated-a-roller-coaster-ride-to-identify-how-migraines-affect-the-brain	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/scientists-simulated-a-roller-coaster-ride-to-identify-how-migraines-affect-the-brain.html	(from https://www.theswaddle.com/we-asked-experts-why-it-is-so-hard-to-get-insurance-coverage-for-mental-health-in-india)
23:21:28	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.1737.delayed	(from https://www.theswaddle.com/air-pollution-affects-happiness-but-we-dont-really-understand-how)
23:21:28	88920/88920	---MCZ	200	added ('OK')	text/html	etag:W/%22rej10tox0z1w6t%22	https://www.theswaddle.com/curbing-air-pollution-in-india-could-save-millions-of-lives-says-harvard-report	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/curbing-air-pollution-in-india-could-save-millions-of-lives-says-harvard-report.html	(from https://www.theswaddle.com/air-pollution-affects-happiness-but-we-dont-really-understand-how)
23:21:29	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.1739.delayed	(from https://www.theswaddle.com/indias-outdoor-air-pollution-is-as-bad-in-villages-as-in-cities-study)
23:21:29	88549/88549	---MCZ	200	added ('OK')	text/html	etag:W/%22fjaxtv9rdy1vts%22	https://www.theswaddle.com/the-difference-between-male-and-female-brains-womens-brains-appear-3-years-younger	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-difference-between-male-and-female-brains-womens-brains-appear-3-years-younger.html	(from https://www.theswaddle.com/air-pollution-affects-happiness-but-we-dont-really-understand-how)
23:21:30	96153/96153	---MCZ	200	added ('OK')	text/html	etag:W/%22cqnq3iws7u21kq%22	https://www.theswaddle.com/how-i-have-sex-ive-hardly-ever-orgasmed-because-i-get-too-scared	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/how-i-have-sex-ive-hardly-ever-orgasmed-because-i-get-too-scared.html	(from https://www.theswaddle.com/indias-outdoor-air-pollution-is-as-bad-in-villages-as-in-cities-study)
23:21:31	62780/62780	---MCZ	200	added ('OK')	text/html	etag:W/%22f4z7h6pvza1c1q%22	https://www.theswaddle.com/tag/bengaluru	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/bengaluru.html	(from https://www.theswaddle.com/illegal-quarrying-landslide-nandi-hills)
23:21:32	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/science	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/science.173d.delayed	(from https://www.theswaddle.com/cane-toad-cannibalism)
23:21:32	89862/89862	---MCZ	200	added ('OK')	text/html	etag:W/%223mh4ik4wtv1wwd%22	https://www.theswaddle.com/insect-loss-linked-light-pollution	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/insect-loss-linked-light-pollution.html	(from https://www.theswaddle.com/illegal-quarrying-landslide-nandi-hills)
23:21:33	90004/90004	---MCZ	200	added ('OK')	text/html	etag:W/%22itn1s43k0y1wzj%22	https://www.theswaddle.com/new-blood-test-can-predict-preterm-labour-more-cheaply-than-sonography	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/new-blood-test-can-predict-preterm-labour-more-cheaply-than-sonography.html	(from https://www.theswaddle.com/new-research-on-human-attraction-upends-playing-hard-to-get)
23:21:34	89745/89745	---MCZ	200	added ('OK')	text/html	etag:W/%226ra4e7tcnr1wt8%22	https://www.theswaddle.com/a-roundup-of-the-latest-breastfeeding-research	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/a-roundup-of-the-latest-breastfeeding-research.html	(from https://www.theswaddle.com/new-research-on-human-attraction-upends-playing-hard-to-get)
23:21:35	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.1741.delayed	(from https://www.theswaddle.com/one-in-seven-cancer-patients-missed-surgery-during-pandemic-lancet-study)
23:21:35	102623/102623	---MCZ	200	added ('OK')	text/html	etag:W/%22o6gbtvbrmq26m0%22	https://www.theswaddle.com/a-pcos-researcher-on-her-latest-findings	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/a-pcos-researcher-on-her-latest-findings.html	(from https://www.theswaddle.com/new-research-on-human-attraction-upends-playing-hard-to-get)
23:21:36	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.1743.delayed	(from https://www.theswaddle.com/ventilation-air-circulation-can-decrease-viral-load-in-enclosed-spaces-study)
23:21:36	101484/101484	---MCZ	200	added ('OK')	text/html	etag:W/%22122bzyvu2vw25rp%22	https://www.theswaddle.com/all-you-need-to-know-about-a-chronic-skin-condition-causing-bumps-all-over	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/all-you-need-to-know-about-a-chronic-skin-condition-causing-bumps-all-over.html	(from https://www.theswaddle.com/one-in-seven-cancer-patients-missed-surgery-during-pandemic-lancet-study)
23:21:37	103148/103148	---MCZ	200	added ('OK')	text/html	etag:W/%22t5q1olb7ah270h%22	https://www.theswaddle.com/men-find-wearing-masks-shameful-not-cool-and-a-sign-of-weakness-u-s-survey	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/men-find-wearing-masks-shameful-not-cool-and-a-sign-of-weakness-u-s-survey.html	(from https://www.theswaddle.com/self-centred-older-males-are-more-likely-to-defy-covid19-restrictions-research-suggests)
23:21:38	93755/93755	---MCZ	200	added ('OK')	text/html	etag:W/%2210s6tsrvbvy1zq2%22	https://www.theswaddle.com/woe-is-me-my-misogynistic-family-is-stifling-my-dreams-do-i-run-away-or-stay-and-fight	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/woe-is-me-my-misogynistic-family-is-stifling-my-dreams-do-i-run-away-or-stay-and-fight.html	(from https://www.theswaddle.com/self-centred-older-males-are-more-likely-to-defy-covid19-restrictions-research-suggests)
23:21:39	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.1747.delayed	(from https://www.theswaddle.com/no-evidence-of-covid19-vaccination-causing-infertility-in-people-govt-clarifies)
23:21:39	92211/92211	---MCZ	200	added ('OK')	text/html	etag:W/%22w1t6jnvagb1ynw%22	https://www.theswaddle.com/the-buzz-cut-women-athletes-continue-to-shape-a-more-inclusive-definition-of-greatness	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-buzz-cut-women-athletes-continue-to-shape-a-more-inclusive-definition-of-greatness.html	(from https://www.theswaddle.com/self-centred-older-males-are-more-likely-to-defy-covid19-restrictions-research-suggests)
23:21:40	97004/97004	---MCZ	200	added ('OK')	text/html	etag:W/%22na50impl4l22fy%22	https://www.theswaddle.com/tag/infertility	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/infertility.html	(from https://www.theswaddle.com/no-evidence-of-covid19-vaccination-causing-infertility-in-people-govt-clarifies)
23:21:41	96653/96653	---MCZ	200	added ('OK')	text/html	etag:W/%2213pgpylnsn32236%22	https://www.theswaddle.com/study-shows-higher-rates-of-skin-cancer-in-some-parts-of-india-heres-why	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/study-shows-higher-rates-of-skin-cancer-in-some-parts-of-india-heres-why.html	(from https://www.theswaddle.com/brain-implant-offers-hope-for-treatment-resistant-depression)
23:21:42	56679/56679	---MCZ	200	added ('OK')	text/html	etag:W/%22wh1tswyxmt17cf%22	https://www.theswaddle.com/tag/politics-of-anger	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/politics-of-anger.html	(from https://www.theswaddle.com/manifesto-this-a-case-for-being-angry-again)
23:21:43	63735/63735	---MCZ	200	added ('OK')	text/html	etag:W/%22ylrtaevmef1crt%22	https://www.theswaddle.com/tag/delhi-riots	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/delhi-riots.html	(from https://www.theswaddle.com/delhi-muslim-ethnic-outbid)
23:21:44	97944/97944	---MCZ	200	added ('OK')	text/html	etag:W/%225iq5wo5ebj22yv%22	https://www.theswaddle.com/almost-half-of-the-asian-roles-on-screen-are-used-as-punchlines-and-embody-a-stereotype-study	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/almost-half-of-the-asian-roles-on-screen-are-used-as-punchlines-and-embody-a-stereotype-study.html	(from https://www.theswaddle.com/delhi-muslim-ethnic-outbid)
23:21:45	105466/105466	---MCZ	200	added ('OK')	text/html	etag:W/%22l4mxgdp2t228xw%22	https://www.theswaddle.com/tag/rape	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/rape.html	(from https://www.theswaddle.com/marital-rape-is-a-valid-ground-for-claiming-divorce-kerala-hc-says-in-landmark-judgment)
23:21:46	93294/93294	---MCZ	200	added ('OK')	text/html	etag:W/%22sqcsxlb2e31zfx%22	https://www.theswaddle.com/nutrition-psychology-the-therapy-that-aims-to-unpack-our-sustentative-subconscious	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/nutrition-psychology-the-therapy-that-aims-to-unpack-our-sustentative-subconscious.html	(from https://www.theswaddle.com/author/urvija)
23:21:47	87189/87189	---MCZ	200	added ('OK')	text/html	etag:W/%22sv0rke32g01uto%22	https://www.theswaddle.com/inside-in-utero-gene-therapy-a-controversial-but-lifesaving-treatment	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/inside-in-utero-gene-therapy-a-controversial-but-lifesaving-treatment.html	(from https://www.theswaddle.com/author/urvija)
23:21:48	95539/95539	---MCZ	200	added ('OK')	text/html	etag:W/%22ej0ivkxby3217g%22	https://www.theswaddle.com/government-oxytocin-supply-would-have-caused-shortages-for-pregnant-women	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/government-oxytocin-supply-would-have-caused-shortages-for-pregnant-women.html	(from https://www.theswaddle.com/author/urvija)
23:21:49	90038/90038	---MCZ	200	added ('OK')	text/html	etag:W/%22152v4otsahh1x0r%22	https://www.theswaddle.com/delhi-high-court-hears-plea-for-spaces-for-breastfeeding-in-public	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/delhi-high-court-hears-plea-for-spaces-for-breastfeeding-in-public.html	(from https://www.theswaddle.com/author/urvija)
23:21:50	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/health	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/health.1753.delayed	(from https://www.theswaddle.com/pcos-linked-to-non-alcoholic-fatty-liver-disease)
23:21:50	91922/91922	---MCZ	200	added ('OK')	text/html	etag:W/%22w7sjuo9ohq1yet%22	https://www.theswaddle.com/aborting-healthy-fetus-is-murder-says-sc	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/aborting-healthy-fetus-is-murder-says-sc.html	(from https://www.theswaddle.com/author/urvija)
23:21:50	100638/100638	---MCZ	200	added ('OK')	text/html	etag:W/%22poh4b60qn82586%22	https://www.theswaddle.com/tag/moms-2	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/moms-2.html	(from https://www.theswaddle.com/pcos-linked-to-non-alcoholic-fatty-liver-disease)
23:21:52	86428/86428	---MCZ	200	added ('OK')	text/html	etag:W/%22a9f8u97vfj1u85%22	https://www.theswaddle.com/capable-adults-dont-need-communitys-consent-to-marry-says-sc	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/capable-adults-dont-need-communitys-consent-to-marry-says-sc.html	(from https://www.theswaddle.com/pcos-linked-to-non-alcoholic-fatty-liver-disease)
23:21:53	92775/92775	---MCZ	200	added ('OK')	text/html	etag:W/%22sa06ptyo031z2m%22	https://www.theswaddle.com/couple-equitable-dual-careers-long-term-planning	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/couple-equitable-dual-careers-long-term-planning.html	(from https://www.theswaddle.com/indias-laws-can-only-do-so-much-for-women-in-the-workforce)
23:21:54	91976/91976	---MCZ	200	added ('OK')	text/html	etag:W/%227dufdem58k1yf1%22	https://www.theswaddle.com/the-price-of-fighting-feminism-in-india	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-price-of-fighting-feminism-in-india.html	(from https://www.theswaddle.com/the-results-of-extreme-gender-neutral-education)
23:21:55	63581/63581	---MCZ	200	added ('OK')	text/html	etag:W/%22b634ivicsy1cnv%22	https://www.theswaddle.com/tag/autonomy	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/autonomy.html	(from https://www.theswaddle.com/why-caste-is-essential-to-understanding-marital-rape)
23:21:56	100677/100677	---MCZ	200	added ('OK')	text/html	etag:W/%22ey32kvmhh02536%22	https://www.theswaddle.com/masculinity-contest-culture-in-science-disadvantages-women	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/masculinity-contest-culture-in-science-disadvantages-women.html	(from https://www.theswaddle.com/the-vicious-cycle-of-sexism-in-the-indian-court-system)
23:21:57	98657/98657	---MCZ	200	added ('OK')	text/html	etag:W/%22bmoxuvk8wf23na%22	https://www.theswaddle.com/karnataka-reserves-1-of-government-jobs-for-transgender-people	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/karnataka-reserves-1-of-government-jobs-for-transgender-people.html	(from https://www.theswaddle.com/more-people-are-dying-of-hunger-than-of-covid19-globally-oxfam-report)
23:21:58	62339/62339	---MCZ	200	added ('OK')	text/html	etag:W/%22djz3hnei851bph%22	https://www.theswaddle.com/tag/burial	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/burial.html	(from https://www.theswaddle.com/set-up-common-burial-grounds-without-caste-segregation-madras-hc-to-govt)
23:21:59	88978/88978	---MCZ	200	added ('OK')	text/html	etag:W/%2216fvsx5k16k1w7t%22	https://www.theswaddle.com/64-percent-of-rural-indians-cannot-afford-a-nutritious-meal-report	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/64-percent-of-rural-indians-cannot-afford-a-nutritious-meal-report.html	(from https://www.theswaddle.com/500-workers-gather-in-delhi-to-protest-non-payment-of-wages)
23:22:00	99973/99973	---MCZ	200	added ('OK')	text/html	etag:W/%22tggsneurpj24n6%22	https://www.theswaddle.com/casteist-social-media-videos-can-be-punishable-under-sc-st-act-kerala-hc	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/casteist-social-media-videos-can-be-punishable-under-sc-st-act-kerala-hc.html	(from https://www.theswaddle.com/500-workers-gather-in-delhi-to-protest-non-payment-of-wages)
23:22:01	115094/115094	---MCZ	200	added ('OK')	text/html	etag:W/%22xsbrhe3f1i2fx3%22	https://www.theswaddle.com/insults-like-whipped-mamas-boy-betray-societys-anxiety-about-men-being-under-womens-control	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/insults-like-whipped-mamas-boy-betray-societys-anxiety-about-men-being-under-womens-control.html	(from https://www.theswaddle.com/can-we-move-on-from-the-woman-who-uproots-her-social-life-career-to-be-with-a-man)
23:22:02	101867/101867	---MCZ	200	added ('OK')	text/html	etag:W/%22r0mnv3jcyi260q%22	https://www.theswaddle.com/andrew-tate-was-detained-but-the-manosphere-persists	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/andrew-tate-was-detained-but-the-manosphere-persists.html	(from https://www.theswaddle.com/can-we-move-on-from-the-woman-who-uproots-her-social-life-career-to-be-with-a-man)
23:22:03	103525/103525	---MCZ	200	added ('OK')	text/html	etag:W/%22nlxqcr81iy278u%22	https://www.theswaddle.com/why-the-new-year-can-trigger-anxiety-for-many-people	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/why-the-new-year-can-trigger-anxiety-for-many-people.html	(from https://www.theswaddle.com/can-we-move-on-from-the-woman-who-uproots-her-social-life-career-to-be-with-a-man)
23:22:04	91286/91286	---MCZ	200	added ('OK')	text/html	etag:W/%225j7h2ezdic1xxm%22	https://www.theswaddle.com/the-buzz-cut-comedian-intolerant-to-criticism-defends-free-speech	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-buzz-cut-comedian-intolerant-to-criticism-defends-free-speech.html	(from https://www.theswaddle.com/woe-is-me-my-family-taunts-me-for-being-unmarried-how-do-i-make-them-stop)
23:22:05	92212/92212	---MCZ	200	added ('OK')	text/html	etag:W/%22x3m518afff1ylv%22	https://www.theswaddle.com/woe-is-me-i-secretly-resent-my-grandparents-now-that-they-stay-with-us-am-i-horrible	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/woe-is-me-i-secretly-resent-my-grandparents-now-that-they-stay-with-us-am-i-horrible.html	(from https://www.theswaddle.com/what-women-in-pop-culture-teach-us-about-the-many-joys-of-anger)
23:22:06	103319/103319	---MCZ	200	added ('OK')	text/html	etag:W/%223a88yjz2iy274u%22	https://www.theswaddle.com/its-okay-to-choose-a-short-term-relationship-over-a-stable-one	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/its-okay-to-choose-a-short-term-relationship-over-a-stable-one.html	(from https://www.theswaddle.com/what-women-in-pop-culture-teach-us-about-the-many-joys-of-anger)
23:22:07	94675/94675	---MCZ	200	added ('OK')	text/html	etag:W/%226i6vw5wv6j20lw%22	https://www.theswaddle.com/the-buzz-cut-govt-drug-agency-chases-familiar-high-of-charging-same-woman-with-the-same-thing	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-buzz-cut-govt-drug-agency-chases-familiar-high-of-charging-same-woman-with-the-same-thing.html	(from https://www.theswaddle.com/what-women-in-pop-culture-teach-us-about-the-many-joys-of-anger)
23:22:08	62152/62152	---MCZ	200	added ('OK')	text/html	etag:W/%225x56bbcdtt1bkc%22	https://www.theswaddle.com/tag/abolition	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/abolition.html	(from https://www.theswaddle.com/tell-me-more-talking-prison-reform-and-alternative-forms-of-justice-with-saumya-dadoo)
23:22:09	101794/101794	---MCZ	200	added ('OK')	text/html	etag:W/%221sh8zh2jw2637%22	https://www.theswaddle.com/sc-st-faculty-positions-vacant-in-aiims-despite-eligibility-of-applicants-shows-report	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/sc-st-faculty-positions-vacant-in-aiims-despite-eligibility-of-applicants-shows-report.html	(from https://www.theswaddle.com/sex-between-a-couple-isnt-rape-if-promise-to-marry-was-made-in-good-faith-sc-rules)
23:22:10	73989/73989	---MCZ	200	added ('OK')	text/html	etag:W/%22nj2314552o1ko3%22	https://www.theswaddle.com/tag/intimate-partner-abuse	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/tag/intimate-partner-abuse.html	(from https://www.theswaddle.com/the-johnny-depp-amber-heard-trial-bolstered-meme-pages-as-the-new-mass-media)
23:22:11	91251/91251	---MCZ	200	added ('OK')	text/html	etag:W/%22gfdf1ovn5i1xyw%22	https://www.theswaddle.com/the-buzz-cut-woman-wears-historic-dress-to-make-archaic-statement	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/the-buzz-cut-woman-wears-historic-dress-to-make-archaic-statement.html	(from https://www.theswaddle.com/the-johnny-depp-amber-heard-trial-bolstered-meme-pages-as-the-new-mass-media)
23:22:12	89459/89459	---MCZ	200	added ('OK')	text/html	etag:W/%2212j1fe4rnsq1wku%22	https://www.theswaddle.com/study-children-as-young-as-five-exhibit-bias-against-people-who-appear-unclean	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/study-children-as-young-as-five-exhibit-bias-against-people-who-appear-unclean.html	(from https://www.theswaddle.com/respectfully-disagree-will-lockdown-change-beauty-norms-for-good)
23:22:13	91183/91183	---MCZ	200	added ('OK')	text/html	etag:W/%221086jv1b67b1xu6%22	https://www.theswaddle.com/turning-red-is-an-ode-to-complex-mother-daughter-relationships	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/turning-red-is-an-ode-to-complex-mother-daughter-relationships.html	(from https://www.theswaddle.com/have-superheroes-become-culturally-obsolete)
23:22:14	91324/91324	---MCZ	200	added ('OK')	text/html	etag:W/%22aab6isx73y1xwf%22	https://www.theswaddle.com/woe-is-me-ive-been-an-overachiever-but-now-im-struggling-will-this-identity-crisis-ever-end	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/woe-is-me-ive-been-an-overachiever-but-now-im-struggling-will-this-identity-crisis-ever-end.html	(from https://www.theswaddle.com/have-superheroes-become-culturally-obsolete)
23:22:15	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/science	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/science.176d.delayed	(from https://www.theswaddle.com/earths-rotation-slowing-down-may-be-leading-to-more-oxygen-in-the-atmosphere-scientists-say)
23:22:15	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/science	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/science.176e.delayed	(from https://www.theswaddle.com/why-we-tend-to-remember-stressful-experiences-more-than-happy-ones)
23:22:15	87466/87466	---MCZ	200	added ('OK')	text/html	etag:W/%221099dqlbrkt1v10%22	https://www.theswaddle.com/card-parties-james-bond-jackets-and-unconventional-mothers-in-bangalore-days	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/card-parties-james-bond-jackets-and-unconventional-mothers-in-bangalore-days.html	(from https://www.theswaddle.com/tag/film-and-tv)
23:22:16	95319/95319	---MCZ	200	added ('OK')	text/html	etag:W/%22d35iqtmpve2104%22	https://www.theswaddle.com/scientists-discover-a-308-million-year-old-fossil-of-a-tiny-dinosaur-like-species	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/scientists-discover-a-308-million-year-old-fossil-of-a-tiny-dinosaur-like-species.html	(from https://www.theswaddle.com/tag/dinosaur)
23:22:17	0/-1	---M--	308	error ('')			https://www.theswaddle.com/category/science	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/category/science.1771.delayed	(from https://www.theswaddle.com/fungus-in-ancient-poop-suggests-humans-have-been-enjoying-beer-blue-cheese-since-the-iron-age)
23:22:17	102220/102220	---MCZ	200	added ('OK')	text/html	etag:W/%22wwfr5j2i3r26c7%22	https://www.theswaddle.com/how-government-reliance-on-capitalism-to-address-climate-anxiety-only-makes-it-worse	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/how-government-reliance-on-capitalism-to-address-climate-anxiety-only-makes-it-worse.html	(from https://www.theswaddle.com/tag/climate-anxiety)
23:22:18	107906/107906	---MCZ	200	added ('OK')	text/html	etag:W/%22q3tm4mmygy2arn%22	https://www.theswaddle.com/men-are-up-to-52-more-likely-to-be-online-than-women-global-study-shows	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/men-are-up-to-52-more-likely-to-be-online-than-women-global-study-shows.html	(from https://www.theswaddle.com/fungus-in-ancient-poop-suggests-humans-have-been-enjoying-beer-blue-cheese-since-the-iron-age)
23:22:19	88087/88087	---MCZ	200	added ('OK')	text/html	etag:W/%22s64qn3bdox1vj4%22	https://www.theswaddle.com/scientists-are-asking-kids-to-write-a-message-to-send-into-space	/Users/atharvanayak/websites/%20Swaddle/www.theswaddle.com/scientists-are-asking-kids-to-write-a-message-to-send-into-space.html	(from https://www.theswaddle.com/one-million-species-face-extinction-because-of-humans-un-report)
